GA_Id,Name,YE_Id,Comment,Filename,FileToRun,FilenameIndex,ScrnshotFilename,MU_Id,GE_Id,PU_Id,DI_Id,CR_Id,SidFilename,DateLastPlayed,TimesPlayed,CCode,HighScore,FA,SA,Fav,PR_Id,LA_Id,Extras,Classic,Rating,V_LoadingScreen,V_HighScoreSaver,V_IncludedDocs,V_PalNTSC,V_TrueDriveEmu,V_Length,V_Trainers,PlayersFrom,PlayersTo,PlayersSim,V_Comment,Adult,MemoText,Prequel,Sequel,Related,Control,CRC,Filesize,Version,Gemus,V_LengthType
90,"Abstract [Preview]",33,"","a1\ABSTRAC-_00090_01.zip","",0,"A\Abstract_[Preview].png",332,57,3156,8,7,"MUSICIANS\D\Decoy\Arctic.sid","",0,4,"",0,0,0,955,2,0,0,0,0,0,0,3,0,65,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
91,"Abyss",27,"","a1\ABYSS_00091_02.zip","",0,"A\Abyss.png",386,2,196,8,7,"GAMES\A-F\Abyss.sid","",0,4,"",0,0,0,343,2,1,0,0,0,0,0,3,0,148,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
92,"AC/DC Pinball",2,"","a1\ACDCPINB_00092_01.zip","",0,"A\ACDC_Pinball.png",39,45,1998,8,58,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,88,0,1,4,0,"",0,"",0,0,0,1,"",0,1,"",0
93,"Accolade Comics - Steve Keene, Private Spy",27,"","a1\STKEENE0_00093_01.zip","STKEENE0.D64",0,"A\Accolade_Comics_-_Steve_Keene_Private_Spy.png",280,98,106,8,7,"MUSICIANS\P\Payne_Patrick\Comics_titles.sid","",0,4,"",0,0,0,709,2,1,0,0,1,1,0,3,1,6,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",1
94,"ACE - Air Combat Emulator",25,"European version","a1\ACE-EU_00094_01.zip","",0,"A\ACE_-_Air_Combat_Emulator.png",38,102,107,8,4,"GAMES\A-F\A_C_E.sid","",0,4,"",0,0,0,18,2,1,0,0,1,1,1,3,0,210,2,1,1,0,"includes ripped loading screen from US disk version",0,"Original version protection note:
---------------------------------
arming color codes to bypass protection are included in zip of original tape/disk version",0,98,13956,0,"",0,1,"",0
95,"Ace",32,"","a1\ACE_00095_01.zip","",0,"A\Ace_(Unknown).png",857,58,39,8,380,"","",0,4,"",0,0,0,325,2,0,0,0,0,0,0,1,0,97,0,2,2,1,"",0,"",0,0,0,0,"",0,1,"",0
96,"Ace 2088",29,"","a1\ACE2088_00096_01.zip","",0,"A\Ace_2088.png",39,104,107,8,47,"","",0,4,"",0,0,0,18,2,1,0,0,1,0,1,3,0,235,4,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
97,"Ace Harrier",26,"","a1\ACEHARRI_00097_01.zip","",1,"A\Ace_Harrier.png",39,10,39,8,7,"","",0,4,"",0,0,0,956,2,0,0,0,0,0,0,3,0,157,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
98,"Ace II",27,"","a1\ACE2_00098_02.zip","",0,"A\Ace_2.png",33,102,107,8,1115,"MUSICIANS\H\Hubbard_Rob\ACE_II.sid","",0,4,"",0,0,0,18,2,1,0,0,1,1,1,1,0,450,16,1,2,1,"2 versions (trained / hiscore+options-saver)",0,"Original version protection note:
---------------------------------
arming color codes to bypass protection are included in zip of original disk/tape version",94,0,0,0,"",0,2,"",0
99,"Ace II [Preview]",34,"","a1\ACE2-_00099_01.zip","",0,"A\Ace_II_[Preview].png",38,58,883,8,1324,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,46,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
100,"Ace of Aces",26,"released in the US by Accolade","a1\ACEOFACE_00100_01.zip","",0,"A\Ace_of_Aces.png",261,10,46,8,3,"MUSICIANS\B\Butler_Paul\Ace_of_Aces.sid","",0,4,"",0,0,0,6235,2,1,0,0,1,1,1,3,0,259,6,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
101,"Ace of Hearts [Preview]",32,"","a1\ACEOFHE-_00101_01.zip","",0,"A\Ace_of_Hearts_[Preview].png",332,185,883,8,1,"MUSICIANS\D\Decoy\Fantasia.sid","",0,4,"",0,0,0,648,2,0,0,0,0,0,0,3,0,74,0,1,1,0,"",0,"In-game tune: MUSICIANS\D\Decoy\Nitro.sid",0,0,0,0,"",0,1,"",0
102,"Ace Pro",35,"","a1\ACEPRO_00102_01.zip","",0,"A\Ace_Pro.png",38,20,906,8,21,"","",0,4,"",0,0,0,373,2,0,0,0,0,0,0,1,0,94,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
103,"Aces Up",34,"Loadstar #124","a1\ACESUP1_00103_02.zip","",0,"A\Aces_Up_v1.png",39,186,2442,8,7,"","",0,4,"",0,0,0,958,2,0,0,0,0,0,1,3,0,83,0,1,1,0,"",0,"",0,0,0,2,"",0,2,"",0
104,"Achie",2,"","a1\ACHIE_00104_01.zip","",0,"A\Achie.png",1362,2,39,8,313,"GAMES\A-F\Achie.sid","",0,4,"",0,0,0,959,2,0,0,0,0,0,0,1,0,83,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
105,"Acia",30,"Game On 1990/01","a1\ACIA_00105_01.zip","",0,"A\Acia.png",39,158,1884,8,780,"","",0,4,"",0,0,0,351,2,0,0,0,0,1,0,3,0,41,2,1,2,1,"not 100% - read Notes",0,"The exit didn't show up on level 05, when i played with the trainer on. Tried on Winvice and CCS64. But it's ok with the trainer off.",0,0,13119,0,"",0,1,"",0
106,"Acid House [Preview]",30,"","a1\ACIDHOU-_00106_01.zip","",0,"A\Acid_House_[Preview].png",1321,2,3157,8,7,"","",0,4,"",0,0,0,7536,2,0,0,0,0,0,0,3,0,219,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
107,"Acid Runner",33,"","a1\ACIDRUNN_00107_01.zip","",0,"A\Acid_Runner.png",339,11,544,8,1,"MUSICIANS\B\Benji\Acid_Runner.sid","",0,4,"",0,0,0,427,2,0,0,0,0,0,0,3,0,103,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
108,"Acidman",29,"64'er Sonderheft 49","a1\ACIDMAN_00108_01.zip","",0,"A\Acidman.png",39,55,1882,8,7,"","",0,4,"",0,0,0,374,2,0,0,0,0,0,0,3,0,4,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
109,"Acinna",36,"64'er 1996/11","a1\ACINNA_00109_01.zip","",0,"A\Acinna.png",38,41,1892,8,44,"","",0,4,"",0,0,0,19,2,0,0,0,0,1,0,1,0,64,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
110,"AcroJet",25,"","a1\ACROJET_00110_02.zip","",0,"A\Acrojet.png",239,103,102,8,7,"","",0,4,"",0,0,0,960,2,1,0,0,1,1,1,1,1,1,0,1,4,0,"",0,"",0,0,0,0,"",0,2,"",1
111,"Action Biker",25,"Your Commodore 1990/03 (Tape #03) / a.k.a. ""Action Biker - Clumsy Colin"" on tape cover","a1\ACTBIKER_00111_01.zip","",0,"A\Action_Biker.png",33,71,32,8,507,"MUSICIANS\H\Hubbard_Rob\Action_Biker.sid","",0,4,"134204",0,0,0,1,2,1,0,0,1,1,1,1,0,245,5,1,1,0,"2 versions (better trained / hi-saver)",0,"",0,0,112,0,"",0,1,"",0
112,"Action Biker '99",39,"","a1\ACTBIK99_00112_01.zip","",0,"A\Action_Biker_'99.png",33,71,39,8,30,"MUSICIANS\H\Hubbard_Rob\Action_Biker.sid","",0,4,"",0,0,0,2978,2,0,0,0,0,0,0,3,0,89,3,1,1,0,"",0,"",0,0,111,0,"",0,1,"",0
113,"Action Fighter",29,"released in the US by Sega","a1\ACTFIGHT_00113_01.zip","",0,"A\Action_Fighter.png",2274,7,2872,8,67,"MUSICIANS\P\Pridmore_Dave\Action_Fighter.sid","",0,4,"",0,0,0,10,2,1,0,0,1,0,0,3,0,187,10,1,1,0,"",0,"",0,0,15929,0,"",0,1,"",0
114,"Action Force",27,"","a1\ACTFORCE_00114_01.zip","",0,"A\Action_Force.png",38,6,64,8,53,"GAMES\A-F\Action_Force.sid","",0,4,"",0,0,0,961,2,1,0,0,1,0,0,3,0,144,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
115,"Action on Protection",24,"","a1\ACTIONON_00115_01.zip","",0,"A\Action_On_Protection.png",367,6,145,8,7,"MUSICIANS\G\Gehrmann_Holger\Action_on_Protection.sid","",0,4,"",0,0,0,375,2,0,0,0,0,0,0,3,0,52,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
116,"Action Replay Worm",35,"","a1\ACTRWORM_00116_01.zip","",0,"A\Action_Replay_Worm.png",39,63,39,8,44,"","",0,4,"",0,0,0,962,2,0,0,0,0,0,0,3,0,14,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
117,"Action Service",29,"released in Hungary by Novo Soft","a1\ACTSERVI_00117_01.zip","",0,"A\Action_Service.png",38,2,799,8,1,"GAMES\A-F\Action_Service.sid","",0,4,"",0,0,0,1,2,1,0,0,1,0,0,3,0,198,0,1,1,0,"",0,"don't replace with trained GP+FE version where 'edit' is not possible",0,0,9508,0,"",0,1,"",0
118,"Action-Ball",29,"","a1\ACTIONBA_00118_01.zip","",0,"A\Action-Ball.png",38,44,1885,8,585,"GAMES\A-F\Actionball.sid","",0,4,"",0,0,0,1,2,0,0,0,0,1,0,3,0,135,0,1,2,1,"",0,"",0,0,0,0,"",0,1,"",0
119,"Actionauts",26,"Loadstar #021, Ahoy! 1986/04 (Issue #28)","a1\ACTIONA1_00119_01.zip","",0,"A\Actionauts.png",39,2,2444,8,7,"","",0,4,"",0,0,0,5162,2,0,0,0,0,0,1,3,0,106,0,1,1,0,"",0,"",0,120,0,0,"",0,1,"",0
120,"Actionauts II",35,"","a1\ACTIONA2_00120_01.zip","",0,"A\Actionauts_2.png",39,2,2442,8,30,"","",0,4,"",0,0,0,5162,2,0,0,0,1,0,0,1,0,98,0,1,1,0,"",0,"",119,0,0,0,"",0,1,"",0
121,"Ad Infinitum",26,"","a1\ADINFINI_00121_01.zip","",0,"A\Ad_Infinitum.png",39,106,3158,8,7,"","",0,4,"",0,0,0,657,2,0,0,0,0,0,0,3,0,70,0,1,2,0,"",0,"",0,0,8468,0,"",0,1,"",0
122,"Ad Infinitum",24,"","a1\ADINFIN1_00122_01.zip","",0,"A\Ad_Infinitum_(Unknown).png",48,9,398,8,7,"MUSICIANS\S\Southern_Shaun\Ad_Infinitum.sid","",0,4,"",0,0,0,243,2,1,0,0,0,0,0,3,0,157,0,1,4,0,"",0,"",0,0,2216,0,"",0,1,"",0
123,"Addams Family, The",32,"","a1\ADDAMSFA_00123_01.zip","",0,"A\The_Addams_Family.png",308,12,48,8,5,"GAMES\A-F\Addams_Family.sid","",0,4,"",0,0,0,67,2,1,0,0,1,0,0,3,0,282,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"vtde=yes
",0
124,"Addgar",34,"Game On 1994/08","a1\ADDGAR_00124_01.zip","",0,"A\Addgar.png",389,42,1884,8,44,"MUSICIANS\F\Feiweier_Goesta\Addgar.sid","",0,4,"",0,0,0,965,2,0,0,0,0,1,1,3,0,191,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
125,"Addicta Ball",27,"","a1\ADDICTAB_00125_02.zip","",0,"A\Addicta_Ball.png",38,44,59,8,1,"GAMES\A-F\Addicta_Ball.sid","",0,4,"",0,0,0,4995,2,1,0,0,0,0,1,3,0,149,1,1,2,0,"",0,"Don't replace it with the Madsquad crack where level 8 is corrupt. When the level starts, the blocks are actually right above the bat. I managed to squeeze through them, but when I lost a life the game switched to the blue basic screen.",0,0,0,0,"",0,2,"",0
126,"Ladders to Learning - Addition and Subtraction",24,"","l\LADDER01_00126_02.zip","",0,"L\Ladders_to_Learning_-_Addition_and_Subtraction.png",39,115,2139,8,59,"","",0,4,"",0,0,0,7601,2,0,0,0,1,0,0,1,0,66,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
127,"Addition Drill",22,"","a1\ADDDRILL_00127_01.zip","",0,"A\Addition_Drill.png",39,115,2191,8,7,"","",0,4,"",0,0,0,3375,2,0,0,0,0,0,1,1,0,34,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
128,"Addition Magician",24,"","a1\ADDMAGIC_00128_01.zip","",0,"A\Addition_Magician.png",38,115,673,8,7,"","",0,4,"",0,0,0,376,2,0,0,0,0,0,0,3,0,225,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
129,"Addition Race",22,"","a1\ADDRACE_00129_01.zip","",0,"A\Addition_Race.png",39,115,2191,8,7,"","",0,4,"",0,0,0,3376,2,0,0,0,0,0,1,1,0,33,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
130,"Adds and Subs",22,"","a1\ADDSSUBS_00130_01.zip","",0,"A\Adds_and_Subs.png",39,115,2191,8,7,"","",0,4,"",0,0,0,967,2,0,0,0,0,0,1,1,0,55,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
131,"Adermen",24,"","a1\ADERMEN_00131_01.zip","",0,"A\Adermen.png",38,5,1476,8,780,"","",0,4,"",0,0,0,1,5,0,0,0,0,0,0,3,0,55,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
132,"adidas Championship Football",30,"","a1\ADIDASFB_00132_01.zip","",0,"A\ADIDAS_Championship_Football.png",69,32,48,8,34,"MUSICIANS\C\Cannon_Matthew\Adidas_Football.sid","",0,4,"",0,0,0,969,2,1,0,0,1,0,0,3,1,270,0,1,2,1,"",0,"",0,0,0,0,"",0,1,"",0
133,"Adrenalin",31,"Magic Disk 64  1991/11, Abo Disk #1","a1\ADRENALI_00133_01.zip","",0,"A\Adrenalin.png",1198,9,209,8,21,"MUSICIANS\H\HeatWave\Adrenalin.sid","",0,4,"",0,0,0,970,2,0,0,0,0,1,0,3,0,125,5,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
134,"Adroit [Preview]",31,"","a1\ADROIT-_00134_01.zip","",0,"A\Adroit_[Preview].png",714,42,883,8,319,"","",0,4,"",0,0,0,970,2,0,0,0,0,0,0,3,0,54,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
135,"Advanced Dungeons & Dragons [Preview]",28,"","a1\ADVANDD-_00135_01.zip","",0,"A\Advanced_Dungeons_&_Dragons_[Preview].png",39,100,883,8,320,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,1,3,0,159,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
136,"Advanced Pinball Simulator",29,"","a1\ADVPINBS_00136_01.zip","",0,"A\Advanced_Pinball_Simulator.png",139,45,41,8,128,"MUSICIANS\D\Dunn_David\Advanced_Pinball_Simulator.sid","",0,4,"",0,0,0,10,2,1,0,0,0,1,0,3,0,107,4,1,3,0,"",0,"",0,0,14085,0,"",0,1,"",0
137,"Adventure - The Ultimate Text Adventure",35,"","a1\ADVENTUR_00137_01.zip","",0,"A\Adventure_-_The_Ultimate_Text_Adventure.png",39,93,39,8,780,"","",0,4,"",0,0,0,793,2,0,0,0,0,0,0,3,1,171,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
138,"Adventure 1 - Cavern of Riches",25,"part of ""Adventure Pak"" game pack","a1\ADVENT1A_00138_02.zip","",0,"A\Adventure_1_v1.png",39,88,1485,8,7,"","",0,4,"",0,0,0,377,2,1,0,0,1,0,1,1,0,81,0,1,1,0,"compiled version",0,"",0,139,20032,2,"",0,2,"",0
139,"Adventure 2 - The Great Pyramid",23,"ICPUG Adventure Disc #2","a1\ADVENT2_00139_02.zip","",0,"A\Adventure_2_-_The_Great_Pyramid.png",39,88,1889,8,7,"","",0,4,"",0,0,0,377,2,0,0,0,0,0,0,3,0,65,0,1,1,0,"",0,"",138,141,0,2,"",0,2,"",0
140,"Adventure 2000 - Die Jagd nach der Rakete",25,"64'er Sonderheft 1985/02","a1\ADVENT20_00140_01.zip","",0,"A\Adventure_2000_-_Die_Jagd_nach_der_Rakete.png",39,163,1882,8,7,"","",0,4,"",0,0,0,378,3,0,0,0,0,0,0,3,0,135,0,1,1,0,"",0,"",0,0,9212,2,"",0,1,"",0
141,"Adventure 3 - Haunted Mansion",20,"","a1\ADVENT3_00141_02.zip","",0,"A\Adventure_3_-_Haunted_Mansion.png",39,88,1889,8,7,"","",0,4,"",0,0,0,377,2,0,0,0,0,0,0,3,0,263,0,1,1,0,"3 versions - see screenshots",0,"",139,0,0,2,"",0,2,"",0
142,"Adventure Castle",23,"","a1\ADVCAST1_00142_01.zip","",0,"A\Adventure_Castle.png",39,93,473,8,7,"","",0,4,"",0,0,0,926,3,0,0,0,0,0,0,3,0,88,0,1,9,0,"",0,"",0,0,0,0,"",0,1,"",0
143,"Adventure Construction Set",24,"","a1\ADVCSET0_00143_01.zip","ADVCSET0.D64",0,"A\Adventure_Construction_Set.png",248,96,124,8,7,"MUSICIANS\W\Warhol_Dave\Adventure_Cons_Set.sid","",0,4,"",0,0,0,379,2,1,0,0,1,0,0,3,1,2,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",1
144,"Adventure Creator",24,"","a1\ADVCREAT_00144_01.zip","",0,"A\Adventure_Creator.png",38,89,281,8,3,"","",0,4,"",0,0,0,376,2,1,0,0,0,0,1,3,0,118,7,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
145,"Adventure in Atlantis",2,"","a1\ADVINATL_00145_01.zip","",0,"A\Adventure_in_Atlantis.png",39,88,1623,8,7,"","",0,4,"",0,0,0,2903,2,0,0,0,0,0,0,3,0,35,0,1,1,0,"",0,"",0,0,6288,2,"",0,1,"",0
146,"Adventure in Time and Space",29,"","a1\ADVTIME_00146_01.zip","",0,"A\Adventure_in_Time_and_Space.png",38,157,1623,8,7,"","",0,4,"",0,0,0,537,2,0,0,0,0,0,0,3,0,362,0,1,1,0,"2 separate parts",0,"",0,0,0,2,"",0,1,"",0
147,"Adventure Interpretor",24,"","a1\ADVINTRP_00147_01.zip","",0,"A\Adventure_Interpretor.png",39,178,786,8,7,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,64,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
148,"Adventure of the Year",25,"","a1\ADVENTOY_00148_01.zip","",0,"A\Adventure_of_the_Year.png",39,88,47,8,7,"","",0,4,"",0,0,0,971,2,0,0,0,1,0,0,3,0,82,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
149,"Adventure Quest",23,"text only version of ""Jewels of Darkness"" (Part 2)","a1\ADVQUEST_00149_01.zip","",0,"A\Adventure_Quest.png",39,88,238,8,59,"","",0,4,"",0,0,0,972,2,1,0,0,0,0,0,3,0,75,0,1,1,0,"",0,"",0,0,2390,2,"",0,1,"",0
150,"Adventure Shell",2,"","a1\ADVSHELL_00150_01.zip","",0,"A\Adventure_Shell.png",39,100,1939,8,7,"","",0,4,"",0,0,0,973,2,0,0,0,0,0,0,3,0,79,0,1,1,0,"2 versions",0,"",0,0,0,2,"",0,1,"",0
151,"Adventureland",24,"SAGA Adventure #01","a1\ADVLAND1_00151_01.zip","",0,"A\Adventureland.png",39,87,325,8,7,"","",0,4,"",0,0,0,1742,2,1,0,0,0,0,0,3,0,107,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
152,"Adventureland",20,"a.k.a. ""Adventure #01"", ""Forest Adventure""","a1\ADVLAND2_00152_01.zip","",0,"A\Adventureland_(Text_Version).png",39,88,325,8,7,"","",0,4,"",0,0,0,14,2,1,0,0,0,0,0,3,0,261,0,1,1,0,"4 versions - see screenshots",0,"",0,0,0,2,"",0,1,"",0
153,"Adventures of Barsak the Dwarf, The",4,"","a1\ADVDWARF_00153_01.zip","",0,"A\The_Adventures_of_Barsak_the_Dwarf.png",39,157,790,8,7,"","",0,4,"",0,0,0,974,2,0,0,0,0,0,0,3,0,56,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
154,"Adventures of Buckaroo Banzai, The",25,"disk version / SAGA Adventure #41","a1\ADVBUCKB_00154_01.zip","",0,"A\The_Adventures_of_Buckaroo_Banzai.png",38,87,325,8,7,"","",0,4,"",0,0,0,1535,2,1,0,0,0,0,0,3,0,578,0,1,1,0,"",0,"",0,0,10726,2,"",0,1,"",0
155,"Adventures of Jim Slim in Dragonland, The [Preview]",2,"","a1\JIMSLIM-_00155_02.zip","",0,"A\The_Adventures_of_Jim_Slim_in_Dragonland_[Preview].png",39,13,883,8,30,"","",0,4,"",0,0,0,446,2,0,0,0,0,1,0,3,0,327,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"vtde=yes
",0
156,"Adventures of the Little Ghostkid, The",2,"","a1\GHOSTKID_00156_01.zip","",0,"A\The_Adventures_of_the_Little_Ghost_Kid.png",39,13,37,8,62,"","",0,4,"",0,0,0,381,2,0,0,0,0,0,0,3,0,70,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
157,"Aegean Voyage",24,"released by Maxion as ""Monster Voyage""","a1\AEGEANVO_00157_01.zip","",0,"A\Aegean_Voyage.png",2047,99,281,8,7,"","",0,4,"",0,0,0,3649,2,1,0,0,0,0,0,3,0,55,0,1,2,0,"",0,"",0,0,0,0,"",0,1,"",0
158,"Aerobics",24,"","a1\AEROBICS_00158_01.zip","",0,"A\Aerobics.png",362,26,281,8,7,"GAMES\A-F\Aerobics.sid","",0,4,"",0,0,0,976,2,1,0,0,0,0,0,3,0,617,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
159,"AFL Boulder Dash",27,"a.k.a. ""Boulder Dash Remix""","a1\AFLBDASH_00159_01.zip","",1,"A\AFL_Boulder_Dash.png",33,54,39,8,7,"MUSICIANS\H\Hubbard_Rob\Commando.sid","",0,4,"1935",0,0,0,2519,2,0,0,0,0,1,0,3,0,170,1,1,2,0,"2 versions (trained / hi-saver)",0,"",0,0,0,1,"",0,1,"",0
160,"Africa Gardens",23,"","a1\AFRICAGA_00160_01.zip","",0,"A\Africa_Gardens.png",39,88,790,8,7,"","",0,4,"",0,0,0,1544,2,0,0,0,0,0,0,3,0,74,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
161,"Africa Nera",28,"Hit Parade N.4, I Magnifici 10!","a1\AFRICANE_00161_01.zip","",0,"A\Africa_Nera.png",38,11,2117,8,7,"GAMES\A-F\Congo_Bongo.sid","",0,4,"",0,0,0,1,5,0,0,0,0,0,0,3,0,52,0,1,2,0,"",0,"",0,0,1637,0,"",0,1,"",0
162,"Afrikan Tähti",2,"","a1\AFRICATA_00162_01.zip","",0,"A\Africa_Tahiti.png",38,136,546,8,7,"","",0,4,"",0,0,0,978,10,0,0,0,0,0,0,3,0,142,0,1,4,0,"",0,"",0,0,0,0,"",0,1,"",0
163,"African Adventure - In Search of Dr. Livingston",20,"","a1\AFRIADV2_00163_02.zip","",0,"A\African_Adventure_v2.png",39,88,1940,8,7,"","",0,4,"",0,0,0,979,2,0,0,0,0,0,0,1,0,244,0,1,1,0,"3 versions - see screenshots",0,"",0,0,20259,2,"",0,2,"",0
164,"African Safari",24,"re-released by ECP in 1987","a1\AFRICANS_00164_01.zip","",0,"A\African_Safari.png",38,95,161,8,7,"","",0,4,"",0,0,0,382,2,1,0,0,0,0,0,3,0,75,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
165,"After the War",29,"","a1\AFTERW-E_00165_01.zip","",0,"A\After_the_War.png",124,6,109,8,780,"MUSICIANS\D\Deenen_Charles\After_the_War.sid","",0,4,"",0,0,0,20,2,1,0,0,1,0,1,3,0,627,5,1,1,0,"levelpacked version also included",0,"",0,0,16238,0,"",0,1,"",0
166,"Afterburner",28,"European version","a1\AFTERBU0_00166_02.zip","AFTERBU0.D64",0,"A\Afterburner_v1.png",75,10,480,8,780,"MUSICIANS\G\Gilmore_Adam\Afterburner.sid","",0,4,"",0,0,0,145,2,1,0,0,1,1,0,3,0,2,1,1,1,0,"2 versions (not 100% - if you finish the game it will crash after saving the hiscore / preview)",0,"",0,0,9762,0,"",0,2,"",1
167,"AfterLife",34,"Loadstar #116","a1\AFTERLI1_00167_01.zip","",0,"A\AfterLife.png",39,159,2442,8,7,"","",0,4,"",0,0,0,980,2,0,0,0,0,0,1,3,1,358,0,1,1,0,"",0,"",0,0,12598,0,"",0,1,"",0
168,"Aftermath",26,"Game On 1993/03","a1\AFTERMA1_00168_02.zip","",0,"A\Aftermath_v1.png",39,7,443,8,1658,"","",0,4,"",0,0,0,981,2,1,0,0,1,0,0,3,0,52,2,1,1,0,"",0,"",0,0,11200,0,"",0,2,"",0
169,"Aftermath",28,"","a1\AFTERMA2_00169_01.zip","",0,"A\Aftermath_(Alternative_Software).png",39,5,213,8,3,"","",0,4,"",0,0,0,1,2,1,0,0,0,0,1,3,0,32,5,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
170,"Afterworld, The",2,"","a1\AFTERWOR_00170_01.zip","",0,"A\The_Afterworld.png",1363,2,596,8,267,"","",0,4,"",0,0,0,982,2,0,0,0,0,0,0,3,0,129,6,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
171,"Age of Adventure - Ali Baba and the Forty Thieves",26,"","a1\AGE-ALI_00171_01.zip","",0,"A\Ali_Baba_and_the_Forty_Thieves.png",38,89,124,8,7,"","",0,4,"",0,0,0,379,2,1,0,0,0,0,0,3,0,1,0,1,1,0,"",0,"",0,0,172,0,"",0,1,"",1
172,"Age of Adventure - The Return of Heracles",26,"","a1\AGE-HERA_00172_01.zip","",0,"A\Age_of_Adventure_-_The_Return_of_Heracles.png",38,89,124,8,7,"","",0,4,"",0,0,0,379,2,1,0,0,0,0,0,3,0,1,0,1,1,0,"",0,"",0,0,13529,0,"",0,1,"",1
174,"Agent Orange",27,"Commodore Format 1992/07 (Issue #22)","a1\AGENTORA_00174_01.zip","",0,"A\Agent_Orange.png",38,6,70,8,45,"GAMES\A-F\Agent_Orange.sid","",0,4,"",0,0,0,1,2,1,0,0,1,0,0,3,0,132,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
175,"Agent UOP",34,"","a1\AGENTUOP_00175_01.zip","",0,"A\Agent_Uop.png",436,8,544,8,61,"GAMES\A-F\Agent_UOP.sid","",0,4,"",0,0,0,428,2,0,0,0,0,0,0,3,0,197,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
176,"Agent USA",24,"","a1\AGENTUS1_00176_01.zip","",0,"A\Agent_USA.png",1447,2,2079,8,59,"MUSICIANS\S\Snyder_Tom\Agent_USA.sid","",0,4,"",0,0,0,6745,2,1,0,0,0,0,1,3,0,83,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
177,"Agent USA II",26,"","a1\AGENTUS2_00177_01.zip","",0,"A\Agent_USA_II.png",80,2,39,8,7,"MUSICIANS\B\BOGG\Axel_F.sid","",0,4,"",0,0,0,983,2,0,0,0,0,0,0,3,0,61,0,1,1,0,"",0,"",0,0,0,1,"",0,1,"",0
178,"Agent X II - The Mad Prof's Back",27,"","a1\AGENTX2_00178_01.zip","",0,"A\Agent_X_II_-_The_Mad_Prof's_Back.png",42,6,32,8,323,"MUSICIANS\F\Follin_Tim\Agent_X_II_The_Mad_Profs.sid","",0,4,"",0,0,0,21,2,1,0,0,0,0,0,3,0,283,1,1,1,0,"3 separate parts (only part 1 is trained)",0,"",0,0,0,0,"",0,1,"",0
179,"Aghamix",2,"","a1\AGHAMIX0_00179_02.zip","AGHAMIX0.D64",0,"A\Aghamix.png",1475,10,930,8,324,"","",0,4,"",0,0,0,2138,4,0,0,0,1,0,0,3,0,2,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",1
